id,lang,timespan,keyword,topics,topic_name,count
fr_1925_telephone_7,fr,1925,telephone,"['etat', 'neuf', 'conduite', 'Genes', 'cabriolet', 'août', 'PARIS', 'mars', 'avril', 'renault', 'cond', 'cour', 'torpedo', 'juin', 'interieur']",cars,1976
sp_1920_telephone_0,sp,1920,telephone,"['Real', 'partido', 'España', 'Banco', 'Union', 'Sociedad', 'campo', 'equipo', 'metro', 'rojo', 'Club', 'punto', 'español', 'tiempo', 'Madrid']",competition,656
sp_1920_telephone_1,sp,1920,telephone,"['vida', 'hombre', 'mujer', 'dejar', 'cosa', 'obra', 'publico', 'toro', 'mano', 'amigo', 'tiempo', 'teatro', 'vivir', 'pasar', 'acabar']",entertainment,591
sp_1920_telephone_2,sp,1920,telephone,"['general', 'ministro', 'ayer', 'Gobierno', 'presidente', 'jefe', 'Consejo', 'civil', 'alcalde', 'herido', 'Comision', 'acto', 'Jose', 'pueblo', 'obrero']",politics,2141
sp_1920_telephone_3,sp,1920,telephone,"['medio', 'cuarto', 'media', 'exito', 'orquesta', 'noche', 'partido', 'estreno', 'comedia', 'misa', 'compañia', 'teatro', 'Maria', 'popular', 'Hotel']",theatre,1199
sp_1920_telephone_4,sp,1920,telephone,"['vendo', 'pesetas', 'precio', 'alhaja', 'mueble', 'Monte', 'Razon', 'Consulta', 'Santa', 'papeleta', 'Plaza', 'cama', 'economico', 'objeto', 'Casa']",sales,4540
sp_1920_telephone_5,sp,1920,telephone,"['idem', 'calle', 'Avila', 'kilo', 'pesetas', 'Valencia', 'Toledo', 'Madrid', 'Ídem', 'Barcelona', 'Galicia', 'Andalucia', 'Santander', 'Casa', 'Asturias']",spain,2031
sp_1930_telephone_0,sp,1930,telephone,"['equipo', 'toro', 'partido', 'carrera', 'rojo', 'kilometro', 'jugar', 'club', 'Barcelona', 'azul', 'campo', 'vapor', 'Club', 'metro', 'prueba']",competition,270
sp_1930_telephone_1,sp,1930,telephone,"['exito', 'popular', 'estreno', 'teatro', 'noche', 'CINE', 'Telefono', 'funcion', 'CINEMA', 'Compañia', 'comedia', 'circo', 'apartado', 'Gloria', 'pesetas']",film,1507
sp_1930_telephone_2,sp,1930,telephone,"['doctor', 'Jose', 'calle', 'Madrid', 'Antonio', 'Garcia', 'Luis', 'Lopez', 'Manuel', 'celebrar', 'Casa', 'Sociedad', 'doña', 'Francisco', 'Centro']",random,0
sp_1930_telephone_3,sp,1930,telephone,"['idem', 'Bolsa', 'Banco', 'Amortizable', 'cambio', 'Norte', 'Credito', 'acción', 'libra', 'corriente', 'Cedulas', 'serie', 'ciento', 'Deuda', 'contado']",stock,224
sp_1930_telephone_4,sp,1930,telephone,"['señor', 'ministro', 'Gobierno', 'obrero', 'civil', 'Consejo', 'presidente', 'huelga', 'general', 'periodista', 'Comision', 'Republica', 'jefe', 'gobernador', 'diputado']",government,758
sp_1930_telephone_5,sp,1930,telephone,"['medio', 'media', 'cuarto', 'treinta', 'sonoro', 'compañia', 'recibir', 'pesetas', 'Agencia', 'IMPARCIAL', 'Razon', 'ANUNCIOS', 'butaca', 'SAGE', 'Noticiario']",companies,864
sp_1930_telephone_6,sp,1930,telephone,"['cion', 'caso', 'derecho', 'cuyo', 'clase', 'nacional', 'Comite', 'actual', 'municipal', 'millón', 'quedar', 'efecto', 'capital', 'objeto', 'proyecto']",random,0
sp_1930_telephone_7,sp,1930,telephone,"['vida', 'hombre', 'pasar', 'España', 'llegar', 'pueblo', 'periodico', 'casa', 'querer', 'libro', 'ciudad', 'dejar', 'tiempo', 'español', 'mano']",public interest,477
fr_1930_telephone_0,fr,1930,telephone,"['franc', 'etat', 'neuf', 'place', 'vendre', 'conduite', 'prix', 'depart', 'cabriolet', 'interieur', 'mars', 'cond', 'viking', 'vente', 'parfaire']",cars,1011
fr_1930_telephone_1,fr,1930,telephone,"['part', 'American', 'Mines', 'Rand', 'Copper', 'Union', 'Chine', 'mine', 'Caoutchoucs', 'Steel', 'Maroc', 'priv', 'Consolidated', 'textile', 'Eagle']",international,1321
fr_1930_telephone_2,fr,1930,telephone,"['bien', 'être', 'homme', 'faire', 'vouloir', 'temps', 'venir', 'voir', 'chose', 'savoir', 'rien', 'trop', 'petit', 'femme', 'dire']",random,0
fr_1930_telephone_3,fr,1930,telephone,"['pathe', 'revue', 'concert', 'heure', 'CINEMA', 'permanent', 'soir', 'cirque', 'Soiree', 'musique', 'soiree', 'Concert', 'salle', 'studio', 'film']",films,257
fr_1930_telephone_4,fr,1930,telephone,"['gouvernement', 'politique', 'ministre', 'allemand', 'parti', 'president', 'conseil', 'conference', 'projet', 'guerre', 'pays', 'contre', 'peuple', 'France', 'socialiste']",politics,1106
fr_1930_telephone_5,fr,1930,telephone,"['police', 'commission', 'contre', 'temoin', 'juge', 'rapport', 'stavisky', 'banque', 'être', 'valeur', 'Prince', 'faire', 'commissaire', 'compte', 'directeur']",crime,404
fr_1930_telephone_6,fr,1930,telephone,"['prix', 'metre', 'noir', 'franc', 'long', 'course', 'club', 'grand', 'mlle', 'coupe', 'heure', 'kilometre', 'blanc', 'miss', 'fete']",race,723
fr_1930_telephone_7,fr,1930,telephone,"['comte', 'comtesse', 'marquis', 'comtess', 'baronne', 'vicomte', 'baron', 'mlle', 'princesse', 'vent', 'nuageux', 'mort', 'obseque', 'lieu', 'duchesse']",aristocracy,1010
fr_1930_telephone_8,fr,1930,telephone,"['mlle', 'theatre', 'comedie', 'matinee', 'heure', 'theâtre', 'clôture', 'annuel', 'representation', 'Jean', 'soiree', 'Pierre', 'spectacle', 'scene', 'rôle']",theatre,207
fr_1930_telephone_9,fr,1930,telephone,"['conf', 'refer', 'confort', 'ecrire', 'parc', 'pension', 'chambre', 'place', 'serv', 'reference', 'bains', 'hotel', 'louer', 'valet', 'Figaro']",real estate,3340
fr_1935_telephone_0,fr,1935,telephone,"['refer', 'Credit', 'Maroc', 'energie', 'fonc', 'reference', 'serv', 'ecrire', 'Paris', 'place', 'serie', 'valet', 'avenue', 'exig', 'menage']",hiring,4285
fr_1935_telephone_1,fr,1935,telephone,"['gouvernement', 'ministre', 'allemand', 'politique', 'temps', 'contre', 'guerre', 'tion', 'italien', 'Berlin', 'britannique', 'general', 'conseil', 'Rome', 'France']",politics,5364
fr_1935_telephone_2,fr,1935,telephone,"['mlle', 'prix', 'comte', 'comtesse', 'heure', 'mort', 'grand', 'Jean', 'jeune', 'franc', 'marquis', 'Paris', 'femme', 'petit', 'monsieur']",aristocracy,3908
